source_dataset,scenario_id,simulation_id,timestamp,node_id,original_attack_name,attack_type,is_malicious,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
VeReMi,LuST_urban_med,veremi_type4_d5,18010.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,9496.881,4387.768,33.318,96.58,-0.009,52,7,0.8654,14.8,6,-48.66,0.6695,0.6695,0.6961,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18011.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,8365.731,8840.544,33.359,96.58,0.04,62,8,0.871,2.9,5,-55.35,0.6503,0.6503,0.6695,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18012.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,177.207,2019.322,33.323,96.58,-0.035,72,9,0.875,5.0,7,-56.86,0.6366,0.6366,0.6503,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18013.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,8354.793,238.348,33.433,96.58,0.109,82,10,0.878,15.1,5,-46.41,0.6267,0.6483,0.6366,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18014.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,7627.13,9457.517,33.43,94.68,-0.003,92,11,0.8804,11.0,7,-43.79,0.6195,0.6764,0.6267,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18015.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,6115.596,9380.951,33.391,94.68,-0.039,102,12,0.8824,2.3,5,-46.0,0.6144,0.6144,0.6195,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18016.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,4020.265,9062.292,33.33,94.68,-0.061,112,13,0.8839,3.0,7,-46.62,0.6106,0.6106,0.6144,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18017.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,12642.519,7598.216,33.446,94.68,0.116,122,14,0.8852,4.2,6,-47.72,0.6078,0.6078,0.6106,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18018.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,10280.527,6688.548,33.396,94.68,-0.05,132,15,0.8864,14.9,7,-46.24,0.6058,0.6058,0.6078,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18019.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,13387.308,4907.503,33.405,92.39,0.008,142,16,0.8873,5.9,5,-43.28,0.6043,0.6043,0.6058,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18020.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,4736.114,214.909,33.416,92.39,0.012,152,17,0.8882,14.0,6,-47.61,0.6032,0.6032,0.6043,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18021.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,948.783,3154.118,33.445,92.39,0.028,162,18,0.8889,11.1,5,-47.42,0.6023,0.6023,0.6032,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18022.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,2085.044,7753.735,33.422,90.06,-0.023,172,19,0.8895,4.8,7,-42.59,0.6017,0.6017,0.6023,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18023.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,12166.929,3764.482,33.45,90.06,0.028,182,20,0.8901,10.4,7,-43.23,0.6012,0.6012,0.6017,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18024.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,1405.881,3982.718,33.457,90.06,0.008,192,21,0.8906,15.4,6,-47.51,0.6008,0.6008,0.6012,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18025.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,9750.586,6065.592,33.355,90.06,-0.103,202,22,0.8911,1.9,5,-56.03,0.6004,0.6004,0.6008,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18026.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,2789.35,7308.714,33.384,87.56,0.03,212,23,0.8915,8.9,5,-57.96,0.6002,0.6002,0.6004,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18028.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,12863.761,1545.304,33.41,85.75,0.013,232,24,0.8966,0.7,7,-40.35,0.5995,0.5995,0.6002,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18029.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,8221.117,8041.415,33.454,85.75,0.044,242,25,0.8967,15.4,5,-48.64,0.5991,0.6987,0.5995,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18031.135,ve_veremi_type4_d5_217,Type 4 (Random Position),false_data_injection,1,524.998,144.022,33.375,83.97,-0.039,262,26,0.9008,11.4,5,-43.92,0.5984,0.5984,0.5991,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18000.722,ve_veremi_type4_d5_151,Normal,normal,0,3818.981,5261.487,2.038,325.36,0.0,1,1,0.0,0.7,2,-38.2,1.0,0.8891,1.0,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18000.722,ve_veremi_type4_d5_151,Normal,normal,0,3818.981,5261.487,2.038,325.36,0.0,2,2,0.0,0.7,2,-53.01,1.0,0.8891,1.0,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18000.722,ve_veremi_type4_d5_151,Normal,normal,0,3818.981,5261.487,2.038,325.36,0.0,3,3,0.0,0.7,2,-54.2,1.0,0.8891,1.0,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18001.722,ve_veremi_type4_d5_151,Normal,normal,0,3821.429,5259.135,3.714,318.56,1.676,13,4,0.6923,4.5,5,-57.14,0.9377,0.8765,1.0,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18001.722,ve_veremi_type4_d5_151,Normal,normal,0,3821.429,5259.135,3.714,318.56,0.0,14,5,0.6429,4.5,5,-55.84,0.8985,0.8766,0.9377,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18001.722,ve_veremi_type4_d5_151,Normal,normal,0,3821.429,5259.135,3.714,318.56,0.0,15,6,0.6,4.5,5,-57.06,0.875,0.8767,0.8985,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18002.722,ve_veremi_type4_d5_151,Normal,normal,0,3824.806,5254.744,6.213,307.34,2.5,25,7,0.72,11.8,5,-47.81,0.8477,0.8705,0.875,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18002.722,ve_veremi_type4_d5_151,Normal,normal,0,3824.806,5254.744,6.213,307.34,0.0,26,8,0.6923,11.8,5,-51.47,0.8311,0.8705,0.8477,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18002.722,ve_veremi_type4_d5_151,Normal,normal,0,3824.806,5254.744,6.213,307.34,0.0,27,9,0.6667,11.8,5,-58.76,0.8217,0.8706,0.8311,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18003.722,ve_veremi_type4_d5_151,Normal,normal,0,3826.536,5247.72,8.311,277.84,2.098,37,10,0.7297,14.0,6,-55.16,0.8095,0.8662,0.8217,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18003.722,ve_veremi_type4_d5_151,Normal,normal,0,3826.536,5247.72,8.311,277.84,0.0,38,11,0.7105,14.0,6,-55.09,0.8027,0.8662,0.8095,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18003.722,ve_veremi_type4_d5_151,Normal,normal,0,3826.536,5247.72,8.311,277.84,0.0,39,12,0.6923,14.0,6,-49.7,0.7996,0.8662,0.8027,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18004.722,ve_veremi_type4_d5_151,Normal,normal,0,3824.187,5238.737,10.21,251.28,1.899,49,13,0.7347,12.4,4,-42.31,0.7936,0.8622,0.7996,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18004.722,ve_veremi_type4_d5_151,Normal,normal,0,3824.187,5238.737,10.21,251.28,0.0,50,14,0.72,12.4,4,-50.59,0.7907,0.8622,0.7936,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18004.722,ve_veremi_type4_d5_151,Normal,normal,0,3824.187,5238.737,10.21,251.28,0.0,51,15,0.7059,12.4,4,-47.56,0.79,0.8622,0.7907,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18004.722,ve_veremi_type4_d5_151,Normal,normal,0,3824.187,5238.737,10.21,251.28,0.0,52,16,0.6923,12.4,4,-57.48,0.7907,0.8622,0.79,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18005.722,ve_veremi_type4_d5_151,Normal,normal,0,3819.64,5228.273,12.351,246.52,2.141,62,17,0.7258,14.2,6,-48.77,0.7882,0.8523,0.7907,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18005.722,ve_veremi_type4_d5_151,Normal,normal,0,3819.64,5228.273,12.351,246.52,0.0,63,18,0.7143,14.2,6,-49.14,0.7874,0.8523,0.7882,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18005.722,ve_veremi_type4_d5_151,Normal,normal,0,3819.64,5228.273,12.351,246.52,0.0,64,19,0.7031,14.2,6,-51.22,0.7879,0.8523,0.7874,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18005.722,ve_veremi_type4_d5_151,Normal,normal,0,3819.64,5228.273,12.351,246.52,0.0,65,20,0.6923,14.2,6,-50.23,0.7892,0.8523,0.7879,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18005.722,ve_veremi_type4_d5_151,Normal,normal,0,3819.64,5228.273,12.351,246.52,0.0,66,21,0.6818,14.2,6,-57.72,0.7911,0.8523,0.7892,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18006.722,ve_veremi_type4_d5_151,Normal,normal,0,3814.349,5216.094,13.983,246.52,1.631,76,22,0.7105,4.8,4,-57.36,0.7898,0.8387,0.7911,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18006.722,ve_veremi_type4_d5_151,Normal,normal,0,3814.349,5216.094,13.983,246.52,0.0,77,23,0.7013,4.8,4,-53.2,0.7898,0.8387,0.7898,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18006.722,ve_veremi_type4_d5_151,Normal,normal,0,3814.349,5216.094,13.983,246.52,0.0,78,24,0.6923,4.8,4,-47.19,0.7905,0.8387,0.7898,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18006.722,ve_veremi_type4_d5_151,Normal,normal,0,3814.349,5216.094,13.983,246.52,0.0,79,25,0.6835,4.8,4,-52.81,0.7918,0.8387,0.7905,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18006.722,ve_veremi_type4_d5_151,Normal,normal,0,3814.349,5216.094,13.983,246.52,0.0,80,26,0.675,4.8,4,-57.66,0.7935,0.8387,0.7918,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18007.722,ve_veremi_type4_d5_151,Normal,normal,0,3808.385,5202.369,15.806,246.52,1.823,90,27,0.7,2.0,6,-54.34,0.7925,0.8302,0.7935,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18007.722,ve_veremi_type4_d5_151,Normal,normal,0,3808.385,5202.369,15.806,246.52,0.0,91,28,0.6923,2.0,6,-53.21,0.7924,0.8302,0.7925,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18007.722,ve_veremi_type4_d5_151,Normal,normal,0,3808.385,5202.369,15.806,246.52,0.0,92,29,0.6848,2.0,6,-52.25,0.7931,0.8302,0.7924,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18007.722,ve_veremi_type4_d5_151,Normal,normal,0,3808.385,5202.369,15.806,246.52,0.0,93,30,0.6774,2.0,6,-46.85,0.7942,0.8302,0.7931,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18007.722,ve_veremi_type4_d5_151,Normal,normal,0,3808.385,5202.369,15.806,246.52,0.0,94,31,0.6702,2.0,6,-55.64,0.7956,0.8302,0.7942,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18008.722,ve_veremi_type4_d5_151,Normal,normal,0,3799.55,5188.397,17.827,222.84,2.021,104,32,0.6923,12.0,5,-43.81,0.7946,0.8243,0.7956,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18008.722,ve_veremi_type4_d5_151,Normal,normal,0,3799.55,5188.397,17.827,222.84,0.0,105,33,0.6857,12.0,5,-51.9,0.7945,0.8243,0.7946,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18008.722,ve_veremi_type4_d5_151,Normal,normal,0,3799.55,5188.397,17.827,222.84,0.0,106,34,0.6792,12.0,5,-56.2,0.795,0.8242,0.7945,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18008.722,ve_veremi_type4_d5_151,Normal,normal,0,3799.55,5188.397,17.827,222.84,0.0,107,35,0.6729,12.0,5,-52.31,0.796,0.8242,0.795,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18008.722,ve_veremi_type4_d5_151,Normal,normal,0,3799.55,5188.397,17.827,222.84,0.0,108,36,0.6667,12.0,5,-55.34,0.7972,0.8242,0.796,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18005.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,3634.334,3330.693,30.278,98.87,0.0,1,1,0.0,1.2,0,-30.0,0.9932,0.9932,1.0,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18006.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,7730.951,6759.979,30.309,98.87,0.031,11,2,0.8182,6.8,6,-43.03,0.8817,0.8817,0.9932,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18007.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,12872.929,7554.324,30.269,98.87,-0.04,21,3,0.8571,9.6,6,-51.99,0.8002,0.8002,0.8817,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18008.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,5906.709,7624.022,30.068,98.87,-0.201,31,4,0.871,6.5,7,-35.18,0.7418,0.7418,0.8002,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18009.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,4636.163,6180.007,30.148,98.87,0.08,41,5,0.878,13.5,7,-57.49,0.7004,0.7004,0.7418,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18010.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,13441.582,2020.459,30.084,96.58,-0.064,51,6,0.8824,6.0,6,-55.08,0.6709,0.6709,0.7004,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18011.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,13124.684,682.091,30.005,96.58,-0.079,61,7,0.8852,13.7,7,-44.56,0.6501,0.6501,0.6709,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18012.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,2211.635,7313.468,30.108,96.58,0.103,71,8,0.8873,9.3,6,-34.99,0.6286,0.6286,0.6501,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18013.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,10576.11,9991.077,29.989,96.58,-0.119,81,9,0.8889,9.5,5,-41.95,0.6201,0.6201,0.6286,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18014.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,9390.54,3392.616,30.012,96.58,0.023,91,10,0.8901,6.9,6,-30.0,0.6073,0.6459,0.6201,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18014.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,9390.54,3392.616,30.012,96.58,0.0,92,11,0.8804,6.9,6,-57.54,0.6459,0.6073,0.6073,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18016.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,6407.75,2766.013,29.948,94.68,-0.032,112,12,0.8929,9.0,7,-35.57,0.6319,0.6319,0.6459,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18017.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,13573.404,11360.861,30.032,94.68,0.084,122,13,0.8934,13.3,6,-30.0,0.6152,0.6509,0.6319,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18017.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,13573.404,11360.861,30.032,94.68,0.0,123,14,0.8862,13.3,6,-57.5,0.6509,0.6152,0.6152,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18018.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,11019.2,8941.976,30.065,94.68,0.033,133,15,0.8872,13.7,5,-51.53,0.6359,0.6359,0.6509,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18019.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,10826.29,5373.575,29.941,94.68,-0.125,143,16,0.8881,14.2,6,-49.14,0.6253,0.6253,0.6359,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18020.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,2060.196,5428.959,30.057,94.68,0.117,153,17,0.8889,12.9,7,-55.08,0.6178,1.0,0.6253,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18022.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,3667.033,8809.423,29.91,92.39,-0.073,173,18,0.896,1.3,7,-30.0,0.6052,0.6329,0.6178,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18022.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,3667.033,8809.423,29.91,92.39,0.0,174,19,0.8908,1.3,7,-56.64,0.6435,0.6138,0.6052,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18024.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,247.62,5134.276,29.98,90.07,0.035,194,20,0.8969,6.4,7,-49.2,0.6298,0.6298,0.6435,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18025.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,4489.439,2863.748,29.979,90.06,-0.001,204,21,0.8971,0.7,6,-37.52,0.6202,0.6202,0.6298,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18026.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,3808.929,1916.109,29.861,90.06,-0.119,214,22,0.8972,11.6,7,-48.12,0.6135,0.6135,0.6202,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18027.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,720.381,2268.068,30.045,90.06,0.185,224,23,0.8973,11.4,6,-58.63,0.6088,0.6088,0.6135,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18029.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,3628.662,6099.348,30.021,87.56,-0.012,244,24,0.9016,0.9,7,-47.99,0.6051,0.7414,0.6088,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18031.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,6149.052,1626.17,29.917,85.74,-0.052,264,25,0.9053,12.5,6,-39.97,0.6022,0.6022,0.6051,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18032.078,ve_veremi_type4_d5_223,Type 4 (Random Position),false_data_injection,1,389.469,4069.852,30.097,85.74,0.181,274,26,0.9051,12.0,5,-49.53,0.6002,0.6002,0.6022,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18008.402,ve_veremi_type4_d5_265,Normal,normal,0,3641.234,5209.081,30.993,98.87,0.0,1,1,0.0,13.8,1,-44.19,1.0,0.8174,1.0,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18008.402,ve_veremi_type4_d5_265,Normal,normal,0,3641.234,5209.081,30.993,98.87,0.0,2,2,0.0,13.8,1,-50.94,1.0,0.8174,1.0,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18009.402,ve_veremi_type4_d5_265,Normal,normal,0,3636.478,5239.568,30.88,98.87,-0.113,12,3,0.75,5.5,6,-40.75,0.9325,0.8041,1.0,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18010.402,ve_veremi_type4_d5_265,Normal,normal,0,3631.738,5269.959,30.662,98.87,-0.218,22,4,0.8182,14.5,5,-38.45,0.8791,0.7926,0.9325,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18010.402,ve_veremi_type4_d5_265,Normal,normal,0,3631.738,5269.959,30.662,98.87,0.0,23,5,0.7826,14.5,5,-56.74,0.8449,0.7927,0.8791,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18011.402,ve_veremi_type4_d5_265,Normal,normal,0,3627.012,5300.251,30.624,98.87,-0.039,33,6,0.8182,4.6,6,-57.48,0.8178,0.7807,0.8449,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18012.402,ve_veremi_type4_d5_265,Normal,normal,0,3622.811,5330.585,30.67,96.58,0.047,43,7,0.8372,9.2,6,-54.11,0.7971,0.7694,0.8178,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18013.402,ve_veremi_type4_d5_265,Normal,normal,0,3619.315,5360.874,30.467,96.58,-0.203,53,8,0.8491,13.4,7,-50.77,0.7816,0.7596,0.7971,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18014.402,ve_veremi_type4_d5_265,Normal,normal,0,3615.825,5391.12,30.467,96.58,0.0,63,9,0.8571,12.2,5,-45.88,0.77,0.7475,0.7816,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18015.402,ve_veremi_type4_d5_265,Normal,normal,0,3612.343,5421.287,30.332,96.58,-0.135,73,10,0.863,3.0,5,-40.58,0.7613,0.742,0.77,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18016.402,ve_veremi_type4_d5_265,Normal,normal,0,3608.865,5451.427,30.263,96.58,-0.069,83,11,0.8675,1.0,7,-37.63,0.7548,0.7372,0.7613,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18017.402,ve_veremi_type4_d5_265,Normal,normal,0,3605.429,5481.519,30.287,96.16,0.024,93,12,0.871,5.4,6,-45.96,0.75,0.7343,0.7548,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18018.402,ve_veremi_type4_d5_265,Normal,normal,0,3602.96,5511.665,30.26,94.68,-0.027,103,13,0.8738,4.8,5,-40.41,0.7464,0.7329,0.75,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18018.402,ve_veremi_type4_d5_265,Normal,normal,0,3602.96,5511.665,30.26,94.68,0.0,104,14,0.8654,4.8,5,-56.39,0.7446,0.7329,0.7464,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18019.402,ve_veremi_type4_d5_265,Normal,normal,0,3600.494,5541.762,30.168,94.68,-0.092,114,15,0.8684,3.3,6,-57.44,0.743,0.7312,0.7446,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18020.402,ve_veremi_type4_d5_265,Normal,normal,0,3598.031,5571.829,30.119,94.68,-0.048,124,16,0.871,12.0,7,-48.94,0.7417,0.7306,0.743,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18021.402,ve_veremi_type4_d5_265,Normal,normal,0,3595.569,5601.884,30.122,94.68,0.002,134,17,0.8731,7.8,6,-40.78,0.7406,0.7301,0.7417,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18022.402,ve_veremi_type4_d5_265,Normal,normal,0,3593.108,5631.925,30.217,94.68,0.095,144,18,0.875,15.2,5,-56.68,0.7397,0.7287,0.7406,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18023.402,ve_veremi_type4_d5_265,Normal,normal,0,3591.413,5661.984,30.085,92.39,-0.131,154,19,0.8766,5.9,6,-51.43,0.7389,0.7298,0.7397,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18023.402,ve_veremi_type4_d5_265,Normal,normal,0,3591.413,5661.984,30.085,92.39,0.0,155,20,0.871,5.9,6,-56.5,0.7388,0.7298,0.7389,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18025.402,ve_veremi_type4_d5_265,Normal,normal,0,3588.903,5722.098,30.158,92.39,0.036,175,21,0.88,1.4,6,-51.99,0.738,0.7307,0.7388,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18026.402,ve_veremi_type4_d5_265,Normal,normal,0,3587.738,5752.072,29.95,91.4,-0.208,185,22,0.8811,1.4,5,-43.66,0.7373,0.7319,0.738,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18027.402,ve_veremi_type4_d5_265,Normal,normal,0,3587.709,5782.112,30.037,90.06,0.087,195,23,0.8821,9.0,5,-47.2,0.7367,0.7357,0.7373,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18028.402,ve_veremi_type4_d5_265,Normal,normal,0,3587.68,5812.134,30.027,90.06,-0.01,205,24,0.8829,4.5,6,-47.91,0.7362,0.7354,0.7367,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18029.402,ve_veremi_type4_d5_265,Normal,normal,0,3587.651,5842.172,30.197,90.06,0.17,215,25,0.8837,11.9,5,-51.18,0.7358,0.7392,0.7362,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18030.402,ve_veremi_type4_d5_265,Normal,normal,0,3587.621,5872.121,29.924,90.06,-0.273,225,26,0.8844,9.3,5,-51.53,0.7355,0.7426,0.7358,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18032.402,ve_veremi_type4_d5_265,Normal,normal,0,3589.711,5931.973,29.909,86.92,-0.007,245,27,0.8898,12.2,7,-44.08,0.7348,0.748,0.7355,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18034.402,ve_veremi_type4_d5_265,Normal,normal,0,3594.163,5991.764,30.052,85.74,0.072,265,28,0.8943,6.5,7,-43.63,0.7338,0.7531,0.7348,0,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18007.49,ve_veremi_type4_d5_247,Type 4 (Random Position),false_data_injection,1,8907.267,5357.474,37.134,98.87,0.0,1,1,0.0,0.7,1,-31.26,0.9932,0.9953,1.0,1,0,0,0
VeReMi,LuST_urban_med,veremi_type4_d5,18007.49,ve_veremi_type4_d5_247,Type 4 (Random Position),false_data_injection,1,8907.267,5357.474,37.134,98.87,0.0,2,2,0.0,0.7,1,-55.74,0.9953,0.9932,0.9932,1,0,0,0
