source_dataset,scenario_id,simulation_id,timestamp,node_id,original_attack_name,attack_type,position_x,position_y,speed,direction,acceleration,packet_sent,packet_received,packet_drop_ratio,latency,retransmission_count,signal_strength,trust_score,neighbor_trust_score_avg,historical_trust_score,is_malicious,false_packet_injection,blackhole_attack_attempts,sybil_attack_attempts,denial_of_service
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,143.0,edgetrust_4715,False Packet Injection,false_data_injection,512.875,480.714,16.008,144.64,-0.693,394,410,0.0406,99.68,7,-33.04,0.731,0.8328,0.7,1,44,3,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,143.2,edgetrust_4716,Normal,normal,320.855,498.851,4.029,38.06,-2.896,180,57,0.6833,62.63,4,-35.22,0.8552,0.8292,0.9296,0,30,4,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,143.4,edgetrust_4717,False Packet Injection,false_data_injection,596.05,215.085,27.979,8.75,-0.703,326,170,0.4785,75.5,8,-69.19,0.6741,0.8343,0.6537,1,44,4,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,143.6,edgetrust_4718,False Packet Injection,false_data_injection,995.734,271.861,26.836,296.81,1.853,426,442,0.0376,20.02,0,-91.02,0.7848,0.8344,0.7,1,24,2,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,143.8,edgetrust_4719,Normal,normal,435.262,169.705,5.7,329.85,0.256,344,202,0.4128,53.47,1,-88.03,0.8872,0.8316,0.9321,0,32,4,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,144.0,edgetrust_4720,Normal,normal,920.691,718.46,10.303,74.76,-2.941,337,49,0.8546,1.74,3,-92.15,0.8825,0.8332,0.9476,0,46,1,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,144.2,edgetrust_4721,Blackhole Attack,blackhole,345.017,770.089,18.405,194.15,-0.181,303,471,0.5545,4.11,9,-52.36,0.735,0.8311,0.6928,1,4,4,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,144.4,edgetrust_4722,False Packet Injection,false_data_injection,54.733,462.328,2.871,100.06,-1.251,483,146,0.6977,32.93,6,-61.17,0.6813,0.8263,0.6482,1,28,2,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,144.6,edgetrust_4723,Normal,normal,204.242,714.087,10.637,177.69,-0.135,134,83,0.3806,47.19,3,-61.03,0.896,0.8276,0.9337,0,30,3,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,144.8,edgetrust_4724,Normal,normal,418.695,735.935,7.533,157.19,-0.572,58,256,1.0,57.99,7,-93.11,0.8032,0.8337,0.8999,0,25,0,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,145.0,edgetrust_4725,False Packet Injection,false_data_injection,219.635,138.276,27.466,96.86,2.592,99,138,0.3939,88.91,6,-44.47,0.6879,0.8306,0.6698,1,20,3,2,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,145.2,edgetrust_4726,Normal,normal,0.227,966.178,25.575,252.14,-2.753,50,260,1.0,77.4,4,-62.51,0.7837,0.8329,0.8786,0,33,2,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,145.4,edgetrust_4727,Normal,normal,915.002,821.032,17.395,45.54,1.102,53,349,1.0,30.7,6,-93.63,0.8315,0.8377,0.9074,0,36,4,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,145.6,edgetrust_4728,Normal,normal,843.879,204.483,15.61,19.11,2.106,53,337,1.0,74.6,7,-47.7,0.8084,0.8337,0.9121,0,48,1,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,145.8,edgetrust_4729,Normal,normal,742.292,186.165,27.922,276.36,2.755,139,258,0.8561,55.39,2,-31.31,0.8055,0.8352,0.8839,0,0,4,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,146.0,edgetrust_4730,False Packet Injection,false_data_injection,167.815,125.661,27.973,239.73,-1.934,211,328,0.5545,78.14,2,-69.12,0.672,0.8278,0.6621,1,3,0,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,146.2,edgetrust_4731,False Packet Injection,false_data_injection,120.364,138.379,29.08,179.47,0.188,204,116,0.4314,41.69,1,-91.9,0.7031,0.8281,0.6627,1,46,1,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,146.4,edgetrust_4732,Normal,normal,67.605,748.162,3.761,168.4,-2.738,64,303,1.0,10.1,3,-92.9,0.8308,0.8271,0.8944,0,46,3,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,146.6,edgetrust_4733,False Packet Injection,false_data_injection,724.029,469.654,4.817,179.07,-0.005,414,257,0.3792,62.23,3,-98.19,0.694,0.8355,0.6809,1,21,2,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,146.8,edgetrust_4734,Normal,normal,928.808,782.934,20.302,157.33,-2.247,81,369,1.0,56.15,3,-46.07,0.8274,0.8353,0.9249,0,15,3,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,147.0,edgetrust_4735,False Packet Injection,false_data_injection,430.536,746.255,16.243,141.44,2.027,474,339,0.2848,95.41,1,-51.42,0.6701,0.8335,0.6331,1,44,0,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,147.2,edgetrust_4736,False Packet Injection,false_data_injection,119.141,604.613,0.554,179.89,-2.317,494,345,0.3016,17.05,6,-59.1,0.7629,0.825,0.7,1,45,0,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,147.4,edgetrust_4737,False Packet Injection,false_data_injection,512.393,686.367,1.859,190.27,0.08,112,408,1.0,65.96,9,-46.41,0.6309,0.8336,0.6524,1,31,4,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,147.6,edgetrust_4738,Normal,normal,348.832,18.356,26.642,249.08,0.127,494,100,0.7976,47.93,2,-30.05,0.8591,0.8331,0.9451,0,33,4,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,147.8,edgetrust_4739,Normal,normal,374.825,311.778,26.066,256.03,2.83,413,257,0.3777,38.51,9,-71.87,0.9079,0.8318,0.9392,0,20,4,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,148.0,edgetrust_4740,Normal,normal,621.331,637.822,10.718,135.95,0.93,157,414,1.0,79.66,0,-50.59,0.7799,0.8342,0.8744,0,26,0,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,148.2,edgetrust_4741,Normal,normal,718.718,9.345,26.732,148.87,-1.273,63,142,1.0,81.25,1,-73.6,0.786,0.8339,0.8841,0,41,1,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,148.4,edgetrust_4742,Normal,normal,110.604,32.977,17.81,134.53,-1.555,72,322,1.0,71.75,4,-75.36,0.7878,0.8309,0.8808,0,36,3,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,148.6,edgetrust_4743,Normal,normal,35.59,851.888,24.177,193.15,-2.231,160,334,1.0,9.28,8,-40.44,0.8443,0.8286,0.9061,0,2,3,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,148.8,edgetrust_4744,Normal,normal,994.33,684.025,12.823,163.21,1.539,370,320,0.1351,35.17,3,-59.77,0.9539,0.8357,0.9688,0,42,2,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,149.0,edgetrust_4745,Normal,normal,232.728,265.37,3.402,320.25,1.145,209,134,0.3589,5.63,5,-91.56,0.922,0.8303,0.9387,0,44,2,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,149.2,edgetrust_4746,Normal,normal,53.831,687.963,13.012,250.69,0.659,90,320,1.0,35.02,2,-71.75,0.8344,0.8261,0.9091,0,33,1,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,149.4,edgetrust_4747,Normal,normal,189.875,792.457,13.719,323.52,-2.755,331,38,0.8852,65.14,8,-44.24,0.8115,0.8287,0.8952,0,6,4,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,149.6,edgetrust_4748,False Packet Injection,false_data_injection,38.958,306.794,16.528,255.29,1.577,353,194,0.4504,52.35,1,-34.2,0.6955,0.826,0.6716,1,28,4,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,149.8,edgetrust_4749,Normal,normal,391.811,36.037,3.167,349.56,0.851,193,89,0.5389,70.59,7,-56.99,0.8593,0.8315,0.9229,0,2,1,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,150.0,edgetrust_4750,False Packet Injection,false_data_injection,802.402,932.779,29.742,228.87,2.783,464,341,0.2651,55.59,2,-72.41,0.7073,0.8363,0.6583,1,44,3,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,150.2,edgetrust_4751,False Packet Injection,false_data_injection,341.244,345.18,7.324,346.88,0.523,499,135,0.7295,56.03,7,-82.36,0.6544,0.8304,0.6428,1,37,4,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,150.4,edgetrust_4752,False Packet Injection,false_data_injection,444.183,106.482,5.957,56.94,-1.176,337,140,0.5846,51.59,2,-70.46,0.6485,0.8335,0.6112,1,40,3,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,150.6,edgetrust_4753,Normal,normal,675.587,491.857,15.804,18.89,-0.711,443,118,0.7336,37.07,3,-60.4,0.8813,0.8357,0.945,0,1,0,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,150.8,edgetrust_4754,Normal,normal,508.894,768.468,16.116,208.49,-1.945,202,297,0.4703,45.21,7,-99.69,0.8727,0.8357,0.9346,0,11,2,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,151.0,edgetrust_4755,False Packet Injection,false_data_injection,861.446,221.647,13.195,354.06,1.337,131,259,0.9771,12.13,9,-81.19,0.6487,0.8336,0.6238,1,14,4,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,151.2,edgetrust_4756,Normal,normal,866.036,269.49,23.157,150.34,1.246,414,356,0.1401,83.62,3,-52.99,0.9086,0.8328,0.9499,0,15,2,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,151.4,edgetrust_4757,Normal,normal,9.911,242.715,15.5,76.34,-1.796,275,100,0.6364,89.03,8,-52.87,0.8363,0.8273,0.913,0,2,1,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,151.6,edgetrust_4758,Normal,normal,778.046,991.673,18.291,187.75,-2.049,478,148,0.6904,76.86,8,-54.29,0.8511,0.8323,0.9347,0,26,0,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,151.8,edgetrust_4759,Normal,normal,460.734,197.404,21.712,233.57,-2.538,201,417,1.0,58.78,5,-33.5,0.8132,0.8319,0.9166,0,45,4,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,152.0,edgetrust_4760,Normal,normal,988.841,575.52,0.751,113.46,2.472,308,474,0.539,57.35,0,-60.2,0.8867,0.8313,0.9513,0,22,4,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,152.2,edgetrust_4761,Normal,normal,483.232,925.265,17.119,257.32,-1.602,367,458,0.248,47.56,8,-81.12,0.9298,0.8353,0.9654,0,32,3,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,152.4,edgetrust_4762,Normal,normal,986.896,146.897,26.526,351.04,-0.935,128,380,1.0,23.9,8,-43.19,0.8379,0.836,0.897,0,47,2,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,152.6,edgetrust_4763,Normal,normal,754.569,970.854,0.522,322.91,-1.317,244,463,0.8975,39.0,6,-72.74,0.8687,0.8338,0.9508,0,26,0,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,152.8,edgetrust_4764,Normal,normal,248.605,947.477,12.155,104.97,-0.518,488,335,0.3135,99.0,8,-83.25,0.8877,0.8341,0.9491,0,23,3,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,153.0,edgetrust_4765,Normal,normal,538.395,884.572,27.787,117.62,1.284,272,132,0.5147,15.43,7,-61.03,0.9235,0.8352,0.9569,0,37,0,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,153.2,edgetrust_4766,Normal,normal,992.136,214.557,10.595,133.75,2.224,315,231,0.2667,54.73,8,-79.77,0.905,0.8361,0.9401,0,26,0,2,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,153.4,edgetrust_4767,False Packet Injection,false_data_injection,857.531,634.055,13.762,142.04,-1.904,279,461,0.6523,86.79,8,-72.27,0.6144,0.8368,0.5971,1,46,1,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,153.6,edgetrust_4768,False Packet Injection,false_data_injection,97.367,760.891,29.446,36.12,1.118,488,52,0.8934,45.85,6,-51.48,0.6437,0.829,0.6376,1,30,1,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,153.8,edgetrust_4769,Normal,normal,706.372,986.028,5.98,274.31,-0.885,199,119,0.402,60.96,5,-30.28,0.879,0.8356,0.9356,0,14,3,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,154.0,edgetrust_4770,Normal,normal,345.58,180.424,1.958,131.52,2.883,447,122,0.7271,82.95,1,-54.87,0.8122,0.8316,0.8872,0,34,3,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,154.2,edgetrust_4771,Normal,normal,6.982,766.026,25.783,316.74,-1.206,185,293,0.5838,55.21,6,-80.65,0.882,0.8234,0.9484,0,35,3,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,154.4,edgetrust_4772,False Packet Injection,false_data_injection,403.481,338.801,26.054,333.7,-2.957,172,314,0.8256,73.42,0,-93.67,0.6363,0.8323,0.6525,1,23,0,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,154.6,edgetrust_4773,False Packet Injection,false_data_injection,234.754,175.626,14.162,8.8,0.094,407,200,0.5086,35.38,5,-74.66,0.7217,0.8311,0.6854,1,16,4,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,154.8,edgetrust_4774,Normal,normal,818.869,421.377,15.426,355.86,-2.096,448,338,0.2455,73.57,5,-98.65,0.8567,0.8358,0.9057,0,44,1,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,155.0,edgetrust_4775,False Packet Injection,false_data_injection,337.331,793.836,25.074,255.61,-2.733,159,419,1.0,5.06,6,-67.47,0.6407,0.8309,0.6153,1,33,4,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,155.2,edgetrust_4776,Blackhole Attack,blackhole,827.524,464.85,22.157,187.34,1.19,192,250,0.3021,16.14,1,-53.8,0.7628,0.836,0.7,1,0,2,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,155.4,edgetrust_4777,Normal,normal,0.598,537.523,7.954,140.23,1.394,485,53,0.8907,64.09,3,-64.17,0.8035,0.824,0.8835,0,19,1,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,155.6,edgetrust_4778,Normal,normal,307.819,995.159,0.507,186.67,-0.236,119,405,1.0,45.45,1,-39.43,0.8169,0.8357,0.8983,0,5,2,0,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,155.8,edgetrust_4779,Normal,normal,241.165,399.109,14.391,116.86,1.061,103,231,1.0,83.01,3,-65.42,0.7907,0.8254,0.8917,0,4,2,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,156.0,edgetrust_4780,Normal,normal,233.567,615.401,25.767,224.17,0.229,381,153,0.5984,34.86,2,-67.63,0.8939,0.8284,0.9422,0,28,3,0,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,156.2,edgetrust_4781,Normal,normal,68.187,365.244,26.875,33.47,0.779,475,171,0.64,76.95,1,-78.32,0.8565,0.826,0.936,0,5,0,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,156.4,edgetrust_4782,Normal,normal,187.124,392.786,28.687,223.6,0.58,452,81,0.8208,14.77,1,-41.37,0.8911,0.8247,0.95,0,49,4,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,156.6,edgetrust_4783,False Packet Injection,false_data_injection,555.55,695.641,26.387,99.12,0.995,89,99,0.1124,93.08,2,-36.75,0.7257,0.8354,0.6895,1,32,2,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,156.8,edgetrust_4784,False Packet Injection,false_data_injection,291.361,937.887,17.401,6.35,-1.802,246,289,0.1748,42.43,9,-31.55,0.7337,0.8346,0.6793,1,44,3,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,157.0,edgetrust_4785,Normal,normal,417.395,542.359,13.338,198.97,-1.388,76,215,1.0,23.86,3,-31.32,0.8545,0.8308,0.9304,0,37,0,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,157.2,edgetrust_4786,False Packet Injection,false_data_injection,376.867,768.4,23.245,208.24,-0.36,379,401,0.058,79.13,6,-31.37,0.736,0.8317,0.7,1,28,1,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,157.4,edgetrust_4787,Normal,normal,875.905,89.207,22.195,153.56,-0.323,348,236,0.3218,94.84,3,-50.16,0.8604,0.8329,0.9095,0,43,2,0,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,157.6,edgetrust_4788,Normal,normal,905.299,211.158,16.144,26.02,1.646,229,322,0.4061,91.89,6,-60.61,0.8864,0.8353,0.9563,0,9,3,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,157.8,edgetrust_4789,Normal,normal,492.957,502.132,2.62,321.6,-0.796,95,333,1.0,24.56,3,-87.94,0.8585,0.8334,0.9265,0,31,3,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,158.0,edgetrust_4790,Normal,normal,330.156,20.012,27.782,220.12,-2.025,191,407,1.0,67.53,2,-46.31,0.8147,0.8335,0.9163,0,24,3,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,158.2,edgetrust_4791,False Packet Injection,false_data_injection,106.801,252.855,13.668,41.66,-1.491,369,68,0.8157,55.14,7,-48.56,0.6104,0.8288,0.5902,1,27,1,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,158.4,edgetrust_4792,Normal,normal,953.403,517.401,10.9,183.94,-1.712,494,377,0.2368,72.79,2,-41.03,0.8821,0.8371,0.9182,0,28,0,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,158.6,edgetrust_4793,False Packet Injection,false_data_injection,60.227,14.961,18.887,179.01,1.39,147,95,0.3537,49.21,7,-67.63,0.7165,0.8296,0.6761,1,34,4,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,158.8,edgetrust_4794,Normal,normal,297.65,264.546,20.215,21.74,-0.178,175,42,0.76,47.51,1,-37.53,0.8545,0.8312,0.9236,0,46,4,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,159.0,edgetrust_4795,Normal,normal,298.066,514.031,6.321,218.47,1.252,107,223,1.0,88.39,2,-49.69,0.8081,0.8288,0.9191,0,31,2,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,159.2,edgetrust_4796,Normal,normal,320.401,573.149,25.108,291.0,-0.503,226,345,0.5265,87.25,3,-88.02,0.8356,0.8287,0.8971,0,45,0,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,159.4,edgetrust_4797,Normal,normal,164.287,925.752,8.698,269.64,2.338,256,411,0.6055,78.97,2,-85.52,0.8593,0.8349,0.9368,0,35,2,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,159.6,edgetrust_4798,Normal,normal,783.161,645.346,5.601,73.07,2.901,334,454,0.3593,70.78,5,-43.0,0.8867,0.8361,0.939,0,6,4,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,159.8,edgetrust_4799,Normal,normal,122.498,414.736,12.192,310.43,1.019,203,317,0.5616,68.16,8,-70.2,0.8743,0.8256,0.9455,0,9,1,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,160.0,edgetrust_4800,Normal,normal,634.907,930.351,21.917,123.32,2.183,76,465,1.0,6.56,9,-82.57,0.8583,0.8378,0.9262,0,45,0,0,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,160.2,edgetrust_4801,Normal,normal,123.846,784.883,28.964,340.74,0.048,372,162,0.5645,75.2,7,-70.42,0.8688,0.829,0.9428,0,33,0,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,160.4,edgetrust_4802,Normal,normal,70.536,200.009,24.278,25.83,2.608,212,224,0.0566,64.17,3,-88.7,0.9395,0.8298,0.9707,0,32,2,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,160.6,edgetrust_4803,Normal,normal,909.43,130.842,28.21,175.04,1.99,299,351,0.1739,30.94,1,-37.58,0.961,0.8337,0.9772,0,25,2,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,160.8,edgetrust_4804,False Packet Injection,false_data_injection,190.129,675.812,4.218,214.96,2.951,237,107,0.5485,82.19,9,-94.99,0.6487,0.8267,0.6431,1,47,1,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,161.0,edgetrust_4805,Normal,normal,821.25,559.883,2.135,89.15,0.739,494,279,0.4352,83.41,0,-75.27,0.8665,0.8362,0.9276,0,47,0,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,161.2,edgetrust_4806,Normal,normal,544.631,789.674,16.731,277.7,1.675,419,261,0.3771,93.29,3,-61.01,0.8628,0.8359,0.9193,0,12,4,0,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,161.4,edgetrust_4807,False Packet Injection,false_data_injection,77.857,738.805,8.709,225.68,0.257,383,209,0.4543,42.42,4,-38.84,0.7175,0.8276,0.6824,1,29,4,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,161.6,edgetrust_4808,Normal,normal,955.448,625.212,24.842,6.52,-1.445,139,411,1.0,55.57,1,-45.29,0.8002,0.8347,0.8853,0,31,3,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,161.8,edgetrust_4809,Normal,normal,246.961,986.382,20.16,219.01,-0.871,180,206,0.1444,90.69,2,-98.43,0.8862,0.8343,0.9435,0,32,4,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,162.0,edgetrust_4810,Normal,normal,859.645,533.59,29.122,176.93,2.364,466,58,0.8755,32.36,3,-42.23,0.8441,0.8364,0.9028,0,5,3,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,162.2,edgetrust_4811,Normal,normal,168.81,113.106,7.644,70.57,-2.664,347,195,0.438,79.87,2,-55.33,0.8829,0.8285,0.9494,0,35,3,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,162.4,edgetrust_4812,Normal,normal,853.943,828.274,14.574,358.47,0.549,62,355,1.0,99.2,7,-90.67,0.7707,0.8378,0.872,0,1,2,0,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,162.6,edgetrust_4813,Normal,normal,13.229,251.853,15.037,322.98,-0.765,78,255,1.0,65.54,1,-56.78,0.8115,0.8273,0.9102,0,6,4,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,162.8,edgetrust_4814,False Packet Injection,false_data_injection,511.78,777.302,7.175,105.3,-0.68,314,165,0.4745,98.39,8,-42.75,0.6775,0.8361,0.6693,1,29,3,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,163.0,edgetrust_4815,False Packet Injection,false_data_injection,769.443,957.107,17.703,194.79,2.307,81,216,1.0,52.07,5,-57.85,0.5945,0.8341,0.588,1,45,4,0,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,163.2,edgetrust_4816,Normal,normal,934.796,696.796,13.299,113.94,2.123,199,84,0.5779,16.15,0,-30.06,0.9067,0.8354,0.9507,0,25,4,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,163.4,edgetrust_4817,Normal,normal,909.202,596.03,13.402,279.18,0.593,135,395,1.0,18.38,7,-64.51,0.8565,0.8366,0.9235,0,24,4,1,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,163.6,edgetrust_4818,Normal,normal,819.625,460.386,10.882,334.92,-1.362,107,31,0.7103,73.41,9,-52.88,0.8339,0.8356,0.9105,0,32,1,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,163.8,edgetrust_4819,Normal,normal,888.191,364.41,0.508,129.18,-0.147,106,439,1.0,1.09,5,-95.07,0.8452,0.8357,0.9205,0,41,3,2,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,164.0,edgetrust_4820,Normal,normal,199.22,353.005,15.663,290.01,-0.55,443,348,0.2144,66.53,3,-43.08,0.9214,0.8265,0.967,0,5,4,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,164.2,edgetrust_4821,Normal,normal,284.184,636.373,10.057,179.43,-0.878,74,46,0.3784,15.98,5,-56.31,0.9476,0.8295,0.9738,0,7,2,1,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,164.4,edgetrust_4822,False Packet Injection,false_data_injection,288.969,751.273,0.04,142.77,-2.383,239,88,0.6318,98.45,1,-60.71,0.6294,0.8291,0.6207,1,8,1,0,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,164.6,edgetrust_4823,Normal,normal,377.054,678.517,9.238,337.83,0.259,496,117,0.7641,17.15,0,-50.38,0.8838,0.8323,0.9323,0,10,3,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,164.8,edgetrust_4824,Normal,normal,393.321,198.41,8.359,183.75,-1.189,125,252,1.0,55.69,5,-60.76,0.8267,0.8319,0.9233,0,23,0,1,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,165.0,edgetrust_4825,Normal,normal,544.555,493.987,11.803,168.27,0.965,420,301,0.2833,67.28,7,-46.35,0.9063,0.8341,0.9548,0,5,3,2,0
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,165.2,edgetrust_4826,Normal,normal,159.88,791.64,3.956,242.08,-1.085,436,87,0.8005,82.13,4,-59.15,0.8056,0.8286,0.8869,0,39,1,1,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,165.4,edgetrust_4827,Normal,normal,691.247,475.704,15.231,94.04,-0.413,388,221,0.4304,46.47,7,-63.6,0.9054,0.8358,0.9527,0,15,2,2,2
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,165.6,edgetrust_4828,False Packet Injection,false_data_injection,167.567,536.623,20.773,116.93,-2.686,274,79,0.7117,93.45,2,-90.55,0.6373,0.8271,0.6418,1,16,1,2,3
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,165.8,edgetrust_4829,Normal,normal,310.308,771.136,18.906,335.54,2.955,480,242,0.4958,48.54,5,-66.97,0.8874,0.8294,0.9379,0,23,4,2,1
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,166.0,edgetrust_4830,Normal,normal,503.345,661.265,24.113,244.27,0.046,232,259,0.1164,25.95,0,-62.32,0.9743,0.8329,0.98,0,6,1,1,4
EdgeTrust_VANET,EdgeTrust_Simulation,sim_et1,166.2,edgetrust_4831,Normal,normal,796.441,409.345,13.56,297.59,-2.855,203,183,0.0985,59.71,2,-56.28,0.9449,0.8361,0.98,0,39,0,2,2
